dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,y
172.3519488,0.9671394220954486,1.9648983895124328,-0.9146499508609927,3.9884954361255205,1.8609639049221818,0.01587892897824217,0.48186334850620716,3.8288810404668014,1.1458827083609338,-0.7923064340560231,-1.4493190591182565,0.03506608477401471,-0.0048384849669864975,-1.708922346804994,1.2006992579149376,4.0
172.3539008,0.7803396220954493,0.8216169895124324,0.21834064913900852,1.4298994361255208,1.1308151049221828,0.09345092897824347,0.48309954850620596,-3.569033959533198,0.9219935083609335,-0.26047203405602337,0.0569005408817429,0.01781308477401472,-0.00046421496698649783,-0.15821634680499463,0.755222257914939,4.0
172.355122,0.3381494220954482,0.4535283895124341,0.42571724913900844,0.7642434361255198,0.9073505049221822,0.041414928978243726,0.4838697485062058,-2.461643159533198,1.0793735083609337,1.0702749659439754,0.5854913408817435,0.012248144774014742,0.0012226050330135028,0.4139916531950061,1.123613257914938,4.0
172.3563428,0.45692362209544846,0.24605298951243293,0.662928049139009,0.2602034361255209,0.7188019049221819,0.058278128978242805,0.4846405485062064,3.601008040466801,1.0330105083609333,0.7045377659439751,0.8948339408817434,0.009101834774014715,0.0022452530330135025,0.7549224531950061,1.0282460579149375,4.0
172.3592718,0.6936316220954495,0.444196989512433,0.529956049139009,0.6318026361255199,0.8595331049221835,0.10019692897824317,0.48649354850620696,-2.1099875595331987,0.9179955083609329,0.0010779659439759115,0.6030621408817431,0.01202812477401474,0.0012758250330135038,0.4332336531950054,0.8832152579149386,4.0
172.3619576,0.2598194220954484,0.6086423895124325,0.30642404913900934,1.0810274361255208,1.017075104922183,0.06068692897824279,0.48818974850620567,-0.7521187595331993,1.0424955083609335,1.3309949659439764,0.36659534088174284,0.014450824774014734,0.0005074670330135019,0.1754448531950059,1.0740512579149395,4.0
172.3624468,0.578865222095448,0.6235309895124329,0.3894660491390092,0.9978406361255195,0.9888765049221828,0.09080092897824388,0.4884997485062068,1.7651080404668016,0.9550143083609345,0.3467349659439751,0.3456527408817427,0.01466536477401474,0.00043993303301350305,0.15273965319500538,0.8156712579149392,4.0
172.3651308,0.30009302209544875,0.45978498951243274,0.49521204913900907,0.6896502361255205,0.8805641049221837,0.046955528978243954,0.4901965485062063,-0.4908429595331989,1.0925865083609345,1.2093709659439762,0.585669340881743,0.012150384774014712,0.001213023033013503,0.4141852531950063,0.9547344579149395,4.0
172.3653748,0.19926242209544953,0.24102298951243373,0.6722140491390085,0.24419243612552066,0.7125111049221824,0.035150928978243456,0.4903505485062052,2.838545040466801,1.1283707083609342,1.5317097659439756,0.9109553408817432,0.008855294774014725,0.002289779033013503,0.772813253195006,1.045943857914938,4.0
172.3658628,0.21004842209544772,-0.2588342104875664,1.1061700491390083,-0.7666865638744794,0.27199310492218376,0.04936492897824252,0.49065854850620516,4.738481240466801,1.0876083083609336,1.497926965943976,1.689191340881742,0.0013279847740147298,0.004988273033013505,1.6509244531950062,1.228808657914938,4.0
172.3661068,0.4858444220954492,0.4487129895124341,0.5961566491390082,0.5601864361255201,0.8331785049221831,0.12501032897824427,0.49081254850620626,1.8488900404668027,0.8652925083609345,0.6346323659439763,0.602820140881744,0.011965144774014723,0.0012680690330135022,0.4329684531950062,0.7194166579149384,4.0
172.366596,0.557119022095449,0.3690161895124343,0.5437880491390092,0.5322354361255207,0.8227941049221823,0.07032412897824392,0.4911225485062052,1.3019460404668024,1.0277075083609346,0.41973496594397597,0.7208273408817427,0.010757184774014729,0.0016554062330135038,0.5625966531950055,1.0612564579149395,4.0
172.3700138,0.5502384220954479,0.5696749895124341,0.411742049139008,0.9108694361255206,0.9589331049221819,0.045510928978243825,0.49328134850620575,4.619134040466802,1.1113405083609331,0.4468443659439765,0.43025134088174366,0.013709104774014725,0.0007040184330135022,0.2445832531950054,0.9155232579149395,4.0
172.3707456,0.26031782209544807,0.2840615895124342,0.5857592491390087,0.38980063612552096,0.769019104922182,0.057796928978242956,0.4937437485062066,-1.9032607595331985,1.0770643083609346,1.3464929659439768,0.8513613408817426,0.009400904774014741,0.002084605033013503,0.7067410531950058,1.1810692579149382,4.0
172.3731868,0.8107738220954495,1.0384657895124327,-0.07520995086099247,2.052245436125521,1.3170851049221823,0.1074249289782423,0.49528654850620724,1.2581400404668006,0.9377755083609333,-0.3128910340560247,-0.2254686591182571,0.020694664774014722,-0.001352224966986497,-0.4585237468049941,1.0857972579149386,4.0
172.3807548,0.43786242209544946,0.6253769895124338,0.3884046491390072,1.00118463612552,0.9900185049221835,0.09610092897824307,0.5000655485062064,3.316171240466802,0.9934315083609327,0.8094269659439752,0.3599127408817431,0.014339024774014738,0.0004675290330135026,0.16819925319500606,0.8727512579149375,4.0
172.3846598,0.2562584220954476,0.3088475895124331,0.6450320491390074,0.3496994361255209,0.7536151049221831,0.08670592897824436,0.5025319485062072,0.16660944046680148,1.0326815083609344,1.3865079659439767,0.8273833408817426,0.009509944774014732,0.0019900538330135035,0.6802020531950059,1.0057252579149387,4.0
172.3863688,0.36144242209544797,0.7331349895124338,0.21424404913900763,1.3345366361255202,1.1004291049221828,0.08959692897824256,0.5036105485062068,-2.4251899595331983,1.0291915083609329,1.0573849659439767,0.21130094088174278,0.01584868477401473,-1.0520166986497845e-05,0.007571653195005412,1.0903624579149382,4.0
172.3900302,0.6241964220954486,0.6981349895124332,0.21402604913900913,1.2950694361255195,1.0877011049221832,0.05635172897824425,0.5059233485062062,-1.7283813595331976,1.1384355083609345,0.26278896594397594,0.26439534088174277,0.015252184774014714,0.00015403983301350195,0.06483965319500573,1.1904092579149381,4.0
172.3902748,0.5941430220954478,1.0091019895124331,-0.003669950860991422,1.9253414361255201,1.2807171049221824,0.10862892897824361,0.5060771485062063,1.1401606404668017,0.9846067083609348,0.35289436594397605,-0.16989925911825643,0.019915464774014735,-0.001198496966986498,-0.3997191468049943,1.0155612579149373,4.0
172.391984,0.49897042209544806,0.8580549895124333,0.07628504913900902,1.6494982361255213,1.1988651049221823,0.0792369289782422,0.5071545485062066,1.0931672404668022,1.0763875083609333,0.6434469659439763,0.040651340881743714,0.01761464477401474,-0.0005509149669864968,-0.17559974680499413,1.1740572579149386,4.0
172.3954018,0.5429952220954479,0.23301978951243407,0.7171672491390082,0.18491683612552123,0.6890485049221831,0.12404692897824399,0.5093125485062053,3.952784640466801,0.9543635083609329,0.5162657659439769,0.9514373408817427,0.008169064774014722,0.0023939870330135027,0.8177910531950061,1.045393257914938,4.0
172.3985748,0.30829942209544803,0.2725549895124323,0.6617460491390073,0.29074943612552107,0.7307511049221829,0.1074249289782423,0.5113153485062059,0.6538810404668025,1.0126215083609327,1.2480797659439764,0.8948853408817441,0.008702504774014725,0.0022008450330135033,0.7549802531950056,1.099677257914938,4.0
172.3985748,0.6284124220954477,1.0887829895124335,-0.010712750860992548,2.02628663612552,1.3097103049221828,0.07827432897824371,0.5113153485062059,-0.7842873595331992,1.0987135083609347,0.2661009659439757,-0.2711686591182567,0.020946984774014722,-0.001513974966986497,-0.5067767468049944,0.8671180579149382,4.0
172.4046774,0.44486442209544763,0.7938303895124331,0.16013204913900814,1.4707034361255196,1.143660304922183,0.11031492897824435,0.515166548506206,3.489084040466802,1.0220935083609342,0.8332849659439763,0.14229014088174274,0.016403584774014712,-0.000245377566986496,-0.06666674680499418,1.1453740579149394,4.0
172.4051662,0.4083232220954478,0.17396598951243447,1.1363548491390076,-0.33502056387448,0.4711123049221835,0.44276892897824416,0.515474548506206,4.100552040466802,0.06910350836093404,0.947250965943975,1.050207340881744,0.007100244774014731,0.0027171750330135047,0.9278528531950059,0.15408325791493738,4.0
172.4061428,0.601263422095448,0.37014898951243314,0.5446840491390084,0.5324584361255199,0.8228791049221831,0.19631892897824388,0.516090548506206,-0.07240995953319862,0.7746755083609328,0.3611257659439766,0.7562459408817439,0.010023164774014727,0.0017315890330135038,0.6016288531950065,1.1838512579149394,4.0
172.4061428,0.7706364220954496,1.4277429895124327,-0.2819305508609913,2.7834734361255205,1.512123104922183,0.07200972897824265,0.516090548506206,4.697293240466801,1.1396395083609336,-0.13738703405602504,-0.7157066591182566,0.02587890477401472,-0.0028394469669864976,-0.9710423468049945,0.8262772579149389,4.0
172.4068748,0.6191384220954486,1.0360869895124325,0.0005394491390078304,1.9509814361255202,1.288129904922182,0.06960172897824224,0.516552548506207,2.5771580404668013,1.1489475083609326,0.3091069659439767,-0.1918958591182569,0.019992684774014717,-0.0012808009669864964,-0.42301494680499374,0.9913926579149388,4.0
172.4080948,-0.10187457790455068,-0.279468010487567,1.2041040491390078,-0.8890685638744803,0.21222310492218255,0.06574692897824397,0.5173205485062069,0.4796940404668013,1.163996508360933,2.6192357659439764,1.763699340881744,0.00024848477401473966,0.005206269033013505,1.736481053195006,1.1699052579149392,4.0
172.4102922,0.5425644220954482,0.04990358951243434,0.914964049139009,-0.23223656387447977,0.5159991049221826,0.16741092897824306,0.5187085485062068,-2.1458623595331985,0.8710861083609337,0.5454817659439755,1.2454225408817425,0.005145054774014715,0.003378951033013504,1.1467316531950056,1.0518832579149393,4.0
172.4124888,0.26587442209544876,0.02869498951243432,0.8801870491390076,-0.21769856387448028,0.5222751049221832,0.11031492897824435,0.5200945485062056,2.8714840404668016,1.045116308360933,1.409904965943975,1.2803747408817427,0.0047865047740147364,0.003497159033013503,1.1861072531950057,1.2047222579149395,4.0
172.4127336,1.0764352220954485,1.8772969895124336,-0.7456579508609915,3.9884954361255205,1.7871631049221828,0.08646492897824354,0.5202475485062061,-1.1831899595331987,1.1162925083609334,-0.986395034056025,-1.2814866591182568,0.03248226477401473,-0.004447806966986496,-1.5485527468049942,1.107587257914938,4.0
172.4137098,0.3855284220954489,0.9645289895124342,-0.0058879508609919196,1.92126443612552,1.2666103049221824,0.06791492897824414,0.5208639485062059,4.076872040466802,1.1741663083609346,1.0345199659439759,-0.08744525911825685,0.01878574477401474,-0.000967409966986498,-0.3121983468049938,1.2070064579149373,4.0
172.4137098,0.3855284220954489,0.9645289895124342,-0.0058879508609919196,1.92126443612552,1.2666103049221824,0.06791492897824414,0.5208639485062059,4.076872040466802,1.1741663083609346,1.0345199659439759,-0.08744525911825685,0.01878574477401474,-0.000967409966986498,-0.3121983468049938,1.2070064579149373,4.0
172.4176148,0.3538904220954484,-0.18008901048756754,1.1919814491390082,-0.7329965638744799,0.2699911049221828,0.17367392897824274,0.5233265485062053,-1.561707159533198,0.8742755083609347,1.1410509659439767,1.6135753408817437,0.0015643847740147137,0.004658717033013503,1.564358853195006,0.9677372579149388,4.0
172.4222536,0.6833272220954487,1.1713629895124344,-0.10934055086099215,2.29652143612552,1.3725331049221825,0.13946492897824436,0.5262505485062072,3.1419060404668007,0.9880815083609332,0.14724396594397682,-0.3616570591182573,0.02171520477401473,-0.001807890166986497,-0.6020309468049945,1.0143724579149391,4.0
172.422498,0.5992524220954485,0.9892799895124326,0.01651344913900865,1.9208984361255195,1.2665031049221833,0.12741892897824325,0.5264065485062073,-2.8256359595331983,1.0242129083609344,0.39758696594397636,-0.11362005911825634,0.01898408477401474,-0.001055886966986498,-0.3400163468049944,1.1125842579149379,4.0
172.4227428,0.7382424220954495,1.436974989512434,-0.41250395086099156,3.0229654361255194,1.5596339049221821,0.08815092897824428,0.5265585485062072,-3.7906599595331985,1.1408543083609337,-0.012929034056024413,-0.713172659118257,0.025682384774014737,-0.0028462189669864976,-0.9684223468049946,1.2253632579149385,4.0
172.4227428,0.286589022095449,0.43305778951243423,0.5127080491390081,0.68081743612552,0.862337104922182,0.11079692897824378,0.5265585485062072,0.5330000404668009,1.0739135083609344,1.3637521659439762,0.6787153408817441,0.010651264774014726,0.0014590250330135022,0.5162630531950063,1.161947257914938,4.0
172.4242068,0.7601584220954491,1.3580489895124326,-0.24562995086099249,2.6983326361255195,1.4787791049221835,0.1324789289782422,0.5274835485062055,0.6078560404668019,1.0143575083609337,-0.07407643405602338,-0.6084578591182572,0.024471324774014744,-0.0025417129669864976,-0.8598813468049937,0.9493402579149377,4.0
172.4244508,0.39920442209544915,0.4808049895124332,0.4993670491390081,0.7497194361255196,0.8872631049221826,0.13922352897824375,0.527636548506206,-3.0524871595331984,0.9952485083609345,1.0124109659439768,0.6101467408817434,0.011333664774014733,0.0012327662330135019,0.4409972531950057,1.081603257914939,4.0
172.4298208,0.6552676220954476,0.5156809895124325,0.4349666491390083,0.8646694361255199,0.9281451049221825,0.16138692897824303,0.5310217485062072,3.626930840466801,0.9460163083609344,0.24417776594397544,0.5641433408817424,0.011753504774014717,0.0010774990330135038,0.39062665319500645,1.1825446579149377,4.0
172.4354358,0.7948594220954484,-0.06411301048756768,1.1823648491390084,-0.5991525638744791,0.3335331049221837,0.30063292897824256,0.5345599485062067,-0.5225227595331985,0.5589569083609339,-0.15419903405602442,1.447275940881743,0.002974484774014718,0.004052109033013503,1.3749268531950054,0.7451752579149393,4.0
172.4369008,0.4633752220954477,0.9494877895124331,0.060022049139008216,1.8191582361255194,1.2365911049221825,0.12741892897824325,0.5354837485062056,1.8541500404668008,1.066605508360933,0.8373529659439756,-0.0457206591182564,0.018106724774014725,-0.0008604649669864973,-0.2677883468049935,1.1374092579149373,4.0
172.4386088,0.5324484220954482,0.5874429895124343,0.4108732491390079,0.9738784361255212,0.9661871049221828,0.17487792897824406,0.5365605485062073,-2.4247925595331976,0.9323175083609329,0.6292769659439763,0.4680205408817433,0.012659504774014714,0.0007575520330135034,0.28569445319500564,1.0939752579149373,4.0
172.4439796,0.7726494220954481,1.0032357895124333,-0.011045950860992582,1.9726554361255206,1.2815211049221833,0.15102892897824383,0.5399433485062053,-2.8757665595331985,1.0179755083609345,-0.07433303405602487,-0.11346505911825688,0.01877194477401472,-0.0010751941669864978,-0.3398527468049939,1.2235382579149388,4.0
172.4444688,0.3448404220954491,0.2869409895124341,0.7753532491390083,0.21922643612552106,0.6867023049221823,0.12838292897824433,0.5402505485062057,-2.299637559533199,1.0860395083609333,1.2211395659439757,0.916507340881743,0.008056144774014727,0.002224983033013503,0.7789776531950054,0.9126272579149384,4.0
172.4466648,0.5585818220954495,0.6364383895124325,0.39578404913900767,1.0470062361255201,0.9912371049221826,0.16186972897824425,0.5416345485062055,-0.8107979595331973,0.9940495083609339,0.565132965943977,0.4047765408817432,0.013237964774014717,0.0005463250330135038,0.21689105319500634,1.0370902579149375,4.0
172.4473968,0.26162642209544873,0.3113759895124323,0.6829672491390084,0.3500474361255198,0.7380611049221832,0.13006892897824285,0.5420965485062066,1.282997240466802,1.0896895083609328,1.491350165943976,0.8826007408817431,0.00836646477401473,0.002108575033013502,0.7413556531950061,1.1014012579149388,4.0
172.4488628,0.5917852220954487,0.3989101895124335,0.6368480491390074,0.49931823612552073,0.7951111049221817,0.17222792897824224,0.5430185485062053,-2.592173159533198,0.9701407083609329,0.46908696594397625,0.7535601408817421,0.009646904774014737,0.0016787050330135025,0.5986670531950056,1.0039532579149388,4.0
172.4618002,0.44911302209544846,0.6532709895124332,0.4216420491390085,1.0349134361255214,0.987119104922183,0.15102892897824383,0.5511645485062053,1.6325308404668024,1.0703315083609346,0.9285737659439759,0.39450334088174266,0.013200064774014716,0.0004985790330135025,0.2057342531950057,0.974294457914938,4.0
172.4644858,0.45382782209544925,0.4483929895124338,0.6045966491390089,0.59122863612552,0.8294411049221819,0.18403292897824253,0.5528545485062062,1.1502280404668017,0.9813875083609328,0.9190869659439755,0.6950133408817432,0.010091404774014717,0.001469952033013503,0.5341832531950064,1.0133782579149373,4.0
172.4661942,0.6298058220954481,0.8469141895124331,0.25389604913900876,1.45782343612552,1.1259623049221836,0.15608692897824383,0.553930548506206,3.1181100404668025,1.0683635083609335,0.38731296594397513,0.12368934088174344,0.016005564774014727,-0.00036207236698649595,-0.08663974680499398,0.9569972579149386,4.0
172.4671708,0.7978524220954484,1.3656641895124344,-0.2447319508609922,2.7060442361255195,1.4807491049221835,0.17656492897824316,0.5545453485062066,2.3377620404668007,1.011127508360933,-0.10525703405602371,-0.5806450591182573,0.02372636477401474,-0.002497116966986497,-0.8309663468049944,1.066435257914938,4.0
172.4674148,0.719987622095448,1.0466815895124326,0.03793544913900848,1.9594008361255195,1.2776883049221823,0.14187352897824335,0.5547005485062071,-2.496061959533198,1.1137815083609328,0.12229496594397604,-0.1520154591182572,0.018962384774014712,-0.0012144909669864964,-0.3807647468049946,1.0572640579149382,4.0
172.4683908,0.5812224220954485,1.2537575895124342,-0.16806315086099066,2.4710148361255198,1.419545104922182,0.1517509289782435,0.5553145485062059,-1.033901959533198,1.0875675083609329,0.5373109659439752,-0.43112665911825676,0.02203256477401474,-0.002056243566986496,-0.6748993468049935,1.1260872579149392,4.0
172.4769348,0.8321924220954477,1.137262989512433,-0.08956195086099217,2.2306900361255195,1.3544371049221817,0.19125972897824228,0.5606893485062057,-1.4575085595331974,0.9967095083609349,-0.18670903405602335,-0.26685345911825653,0.02012684477401474,-0.0015715429669864974,-0.5022259468049939,1.218448057914939,4.0
172.477668,0.7189384220954496,0.6180689895124324,0.37533404913900914,1.050904436125521,0.9925631049221819,0.20932812897824427,0.5611505485062072,-0.11816395953319869,0.946063508360934,0.14417096594397671,0.45977334088174326,0.012372624774014724,0.0006923450330135022,0.2767136531950054,1.2379492579149374,4.0
172.4869438,0.6493144220954481,0.9903599895124325,0.09255004913900877,1.8245154361255196,1.2381791049221837,0.1939097289782441,0.5669865485062062,-3.059401959533198,1.018263508360934,0.367475965943977,-0.05708265911825672,0.01774224477401471,-0.000941710166986498,-0.2798911468049936,1.1083692579149393,4.0
172.4901168,1.0071724220954479,1.1029459895124338,-0.02874915086099139,2.1109874361255194,1.321009104922182,0.21824092897824254,0.5689805485062069,-1.3416849595331972,0.9564575083609342,-0.6588970340560234,-0.20849745911825712,0.019357334774014717,-0.0014068629669864979,-0.440580346804994,1.1761392579149375,4.0
172.4945108,0.5314854220954477,1.1496343895124328,-0.02895795086099251,2.16527283612552,1.3362523049221833,0.17463692897824323,0.5717435485062059,4.104445040466801,1.0969509083609332,0.7371509659439752,-0.2679466591182573,0.019966564774014726,-0.0015905881669864967,-0.5033783468049946,1.0768632579149382,4.0
172.4979288,0.518118422095448,0.8382799895124337,0.4220980491390083,1.2420234361255207,1.0564359049221819,0.33195092897824274,0.5738925485062061,-2.2196439595331987,0.6504083083609339,0.7844429659439762,0.1646127408817437,0.015265584774014738,-0.00026408796698649737,-0.04267834680499405,0.6297112579149386,4.0
172.5003708,1.015206422095449,1.0741529895124335,-0.01608795086099213,2.0611714361255213,1.3068951049221835,0.20041492897824398,0.5754265485062069,-3.551870959533198,1.0385263083609333,-0.6631776340560251,-0.16007585911825672,0.01872868477401473,-0.0012690081669864965,-0.3893091468049936,1.2446292579149385,4.0
172.5008578,0.6466824220954479,0.8649429895124338,0.27327804913900766,1.4542728361255204,1.124839104922182,0.21318292897824254,0.5757335485062063,-2.1867625595331988,1.0026195083609326,0.40106896594397545,0.12984294088174297,0.015606104774014735,-0.0003755963669864977,-0.08003314680499418,0.9709552579149392,4.0
172.50451999999999,0.6050844220954474,0.6997359895124332,0.5471866491390089,0.9375374361255214,0.9536131049221821,0.24618772897824304,0.5780345485062064,-0.5847487595331993,0.9171335083609337,0.5326589659439769,0.36707294088174347,0.013078084774014736,0.00036930103301350376,0.17596285319500637,0.662155257914939,4.0
172.5062294,0.4805444220954478,0.5868109895124339,0.6044310491390072,0.7449322361255214,0.8855423049221824,0.21366492897824418,0.5791071485062069,-1.3484579595331994,1.0169115083609328,0.9155799659439752,0.5312987408817431,0.011365964774014732,0.0008946850330135027,0.3547224531950055,0.7982664579149388,4.0
172.5062294,0.4805444220954478,0.5868109895124339,0.6044310491390072,0.7449322361255214,0.8855423049221824,0.21366492897824418,0.5791071485062069,-1.3484579595331994,1.0169115083609328,0.9155799659439752,0.5312987408817431,0.011365964774014732,0.0008946850330135027,0.3547224531950055,0.7982664579149388,4.0
172.5067168,0.5475716220954483,0.4084457895124326,0.626212049139008,0.5220740361255213,0.8036657049221831,0.19463292897824314,0.5794159485062065,2.1800740404668026,1.0740395083609346,0.7109869659439756,0.7933845408817435,0.008703864774014738,0.0017508238330135022,0.6426188531950061,1.193341257914938,4.0
172.5084268,0.5953638220954491,0.5513389895124331,0.5225640491390073,0.8012074361255214,0.9056839049221834,0.2151099289782441,0.580488548506207,0.6520774404668015,1.0191107083609343,0.5692401659439756,0.5848953408817441,0.010796934774014727,0.0010661390330135028,0.41333645319500567,1.1109132579149392,4.0
172.5084268,0.5953638220954491,0.5513389895124331,0.5225640491390073,0.8012074361255214,0.9056839049221834,0.2151099289782441,0.580488548506207,0.6520774404668015,1.0191107083609343,0.5692401659439756,0.5848953408817441,0.010796934774014727,0.0010661390330135028,0.41333645319500567,1.1109132579149392,4.0
172.5115998,0.11618442209544866,-0.03366101048756687,1.0813432491390087,-0.4609257638744805,0.39733970492218185,0.18836892897824287,0.5824831485062063,-1.3140199595331983,1.1067075083609348,2.0915129659439753,1.4725841408817435,0.0020396847740147186,0.0040553750330135025,1.4036716531950055,1.1666172579149379,4.0
172.5172148,0.22658142209544851,0.3647029895124331,0.7025688491390072,0.3866404361255201,0.7521971049221834,0.1955969289782442,0.5860085485062059,4.557998040466803,1.1019445083609338,1.7404269659439748,0.868247340881743,0.007857944774014724,0.0019881810330135037,0.7254460531950058,1.1372200579149392,4.0
172.518434,0.18202342209544953,-0.4275290104875663,1.5456288491390093,-1.3473205638744794,-0.04587689507781634,0.21559092897824295,0.5867759485062072,-1.3261799595331993,1.046955508360933,1.8880703659439764,2.1136793408817427,-0.003936955225985259,0.006348997033013502,2.1418384531950063,1.060137257914938,4.0
172.5198988,0.4691212220954475,0.38072098951243294,0.9632890491390091,0.11335343612552029,0.6441751049221824,0.32954292897824233,0.5876965485062056,-2.0210347595331983,0.7209595083609336,0.9767409659439759,0.8468753408817435,0.008045994774014726,0.0019144002330135032,0.7017730531950062,0.43063805791493914,4.0
172.5240488,1.3058664220954495,0.12644778951243374,1.0117240491390092,-0.21433456387447902,0.5068071049221825,0.3394189289782443,0.5903033485062057,4.602952040466802,0.7046215083609334,-1.411253034056024,1.2356485408817424,0.004192124774014717,0.0032213070330135013,1.1357296531950056,0.9680298579149391,4.0
172.5240488,0.5321734220954475,0.0196809895124338,1.0667160491390073,-0.38808756387447996,0.4302451049221825,0.23582892897824426,0.5903033485062057,-2.2201447595331985,1.0042615083609343,0.7904997659439768,1.4010273408817424,0.002606284774014719,0.0037920810330135026,1.3224736531950054,1.1043212579149384,4.0
172.5242928,0.4497324220954477,0.6004477895124326,0.47636004913900876,0.9105494361255203,0.9442191049221818,0.2141469289782436,0.5904559485062064,-0.28792195953319855,1.0683107083609347,1.045220165943976,0.5281513408817433,0.011227804774014733,0.0008666330330135038,0.35128565319500593,1.1609438579149387,4.0
172.5264908,0.7558404220954482,1.2958549895124327,-0.060797950860991046,2.3766368361255203,1.3942881049221836,0.2177599289782437,0.5918345485062058,3.6036540404668025,1.0641595083609348,0.12507896594397616,-0.43593065911825724,0.021513244774014728,-0.0021213549669864976,-0.6799303468049944,0.9130332579149378,4.0
172.52673479999999,0.6795076220954475,0.4607119895124344,0.645530849139009,0.5577308361255203,0.8169981049221822,0.255822928978243,0.5919885485062069,-0.30956395953319804,0.9538687083609335,0.35097376594397556,0.7346873408817438,0.009106724774014743,0.0015369584330135024,0.5778620531950063,1.073238057914939,4.0
172.529176,0.3680484220954481,0.25099898951243416,0.8806508491390088,0.06319543612552014,0.6237211049221838,0.23414152897824314,0.5935195485062059,1.6029920404668028,1.0241425083609337,1.3105477659439764,1.0503773408817434,0.005947544774014725,0.0025857090330135037,0.9280422531950061,1.0016720579149383,4.0
172.5306398,0.8166404220954491,1.291979789512434,-0.16059795086099204,2.505593436125521,1.4287003049221838,0.2565469289782438,0.5944405485062063,-3.757179159533199,0.9631455083609334,-0.04464703405602499,-0.4271094591182574,0.021374124774014715,-0.0020988029669864964,-0.6706913468049935,1.2124032579149389,4.0
172.53210479999998,0.4097684220954487,0.165841789512433,0.9591400491390092,-0.1150145638744785,0.5493871049221835,0.2230599289782429,0.5953585485062072,0.5086460404668012,1.0650647083609335,1.1848439659439753,1.182810140881743,0.004629544774014711,0.0030319350330135037,1.0763356531950063,1.0272912579149382,4.0
172.5330808,0.5380064220954492,0.6062089895124333,0.5763106491390093,0.7992846361255209,0.9049985049221834,0.2536561289782422,0.595972548506206,-1.846195959533198,0.9786701083609343,0.7896055659439756,0.5278833408817434,0.01114774477401472,0.0008570742330135025,0.35099245319500594,0.9090672579149381,4.0
172.5382068,0.5942278220954476,0.7843961895124328,0.5505710491390083,1.0277674361255213,0.9846803049221833,0.4524049289782437,0.5991905485062063,-2.5974825595331987,0.4239135083609328,0.6281309659439755,0.27724214088174315,0.01369490477401474,5.182503301350233e-05,0.07871725319500644,0.5508760579149383,4.0
172.5401608,1.0410804220954482,1.728839989512434,-0.4197459508609922,3.3800322361255204,1.643823104922182,0.2654603289782429,0.6004159485062064,-2.2095179595331986,0.9649595083609334,-0.6650624340560234,-0.9863202591182569,0.02766774477401473,-0.0037257521669864977,-1.2491359468049945,0.9298272579149378,4.0
172.5430902,0.5658584220954486,0.9146269895124325,0.21546604913900835,1.5826194361255204,1.1649665049221827,0.2399229289782432,0.6022545485062056,-0.6509231595331979,1.0478715083609327,0.723354965943976,0.09852414088174322,0.015533484774014726,-0.0005128023669864981,-0.11363354680499427,1.1395304579149377,4.0
172.5462634,0.9662604220954483,1.1185949895124336,0.10149204913900722,1.9601482361255202,1.277904104922183,0.28545492897824243,0.6042445485062062,4.648368040466802,0.9246815083609331,-0.4446302340560231,-0.17974065911825665,0.018496904774014743,-0.0013702359669864978,-0.4101439468049939,0.9597472579149389,4.0
172.5528548,0.2482064220954492,0.5321515895124328,0.5515414491390083,0.7458942361255213,0.8858879049221826,0.18451492897824417,0.6083805485062053,4.148200040466802,1.238908908360933,1.7398061659439752,0.6539059408817431,0.009678504774014723,0.0012461910330135032,0.4890052531950062,1.2245302579149384,4.0
172.5530988,0.7920384220954488,1.042230389512433,0.1513748491390079,1.8089494361255194,1.233561104922183,0.33990092897824375,0.6085345485062064,0.5508060404668012,0.7873255083609335,0.06763496594397633,-0.0691900591182566,0.01723280477401474,-0.0010395081669864977,-0.2927783468049938,1.0318784579149374,4.0
172.5555408,0.9196904220954492,1.7643589895124334,-0.5137271508609917,3.557989436125521,1.684038304922182,0.253414128978243,0.6100645485062071,-1.5746449595331993,1.0448205083609343,-0.29604403405602486,-1.018028659118257,0.027884924774014733,-0.0038274349669864976,-1.2814963468049945,1.1624632579149394,4.0
172.5557836,0.3104684220954488,-0.15075181048756614,1.8096040491390089,-1.314256563874479,-0.02778889507781801,0.5873149289782429,0.6102185485062059,1.0518730404668006,0.09701150836093275,1.544921565943977,1.7003799408817426,-0.0004940152259852743,0.004808967033013504,1.663755653195006,-0.19036874208506216,4.0
172.5572488,0.3766850220954485,0.5681515895124333,0.5604280491390081,0.7755574361255199,0.8965291049221837,0.232696928978243,0.6111365485062068,4.7212090404668015,1.110307508360934,1.3370479659439756,0.6053961408817425,0.010129754774014723,0.0010839830330135031,0.4357902531950064,1.1238102579149376,4.0
172.5582248,2.840761422095448,1.7205829895124336,-0.46585855086099115,3.4364254361255204,1.6566891049221824,0.4642095289782442,0.6117485485062066,-2.491023959533199,0.44801150836093406,-4.914824034056024,-0.9603426591182569,0.027182444774014713,-0.0036669823669864964,-1.2225883468049936,1.1375312579149375,4.0
172.55846879999999,0.6393878220954494,1.2221709895124344,-0.0436819508609918,2.26859863612552,1.3648811049221823,0.22739692897824382,0.6119017485062059,0.06189004046680191,1.1293805083609345,0.5295489659439752,-0.30907745911825724,0.019794744774014716,-0.0017711209669864971,-0.5467297468049936,1.1456684579149377,4.0
